geometry_type,coord_x,coord_y,feature_type,cdns,certs_BREAAM,certs_EUcoc,certs_LEED,certs_Other,certs_UT_cert,certs_UT_level,clouds,company_name,construction_date,country,fibres,gross_max_power,id,ixps,m2,name,networks,readyForService,readyForService_dt,construction_date_dt,readyForService_dmy,construction_date_dmy
Point,-84.3841097,33.7650873,Feature,[],,,,,,,[],CenturyLink,,United States,[],,074fafe5-b62b-11e5-ad0b-02b4d6763261,[],,Atlanta 1,"[""Google Inc."", ""Covad Communications Co."", ""Internet2"", ""BandwidthCLEC.com"", ""France Telecom""]",,,,,
Point,-84.4712552,33.639024,Feature,[],,,,,,,[],Global-Enterprise,,United States,[],,078c6ac7-b62b-11e5-ad0b-02b4d6763261,[],,Atlanta - DC2,[],,,,,
Point,-84.4752803,33.8838877,Feature,[],,,,,,,[],Xilogix,,United States,[],,078fed60-b62b-11e5-ad0b-02b4d6763261,[],,Xilogix Data Center,[],,,,,
Point,-84.391066,33.755807,Feature,[],,,,,,,[],Bank Building Limited Partnership,,United States,[],,07901445-b62b-11e5-ad0b-02b4d6763261,[],,55 Marietta,"[""Nobis Technology Group, L.L.C."", ""FPL FiberNet, LLC"", ""BroadbandONE"", ""LightCore a CenturyTel Co."", ""Total Server Solutions"", ""Internet Operating Services LLC"", ""Epik Networks"", ""Colo at 55, LLC""]",,,,,
Point,-84.4250837,33.7342122,Feature,[],,,,,,,[],Atlanta NAP,,United States,[],,07901448-b62b-11e5-ad0b-02b4d6763261,[],,Atlanta NAP  (GNAX Atlanta),[],,,,,
Point,-81.2569235,35.587315,Feature,[],,,,,,,[],Apple,,United States,[],,07c702d6-b62b-11e5-ad0b-02b4d6763261,[],,Maiden 2,[],,,,,
Point,-81.258251,35.586924,Feature,[],,,,,,,[],Apple,,United States,[],5000.0,06d8f945-b62b-11e5-ad0b-02b4d6763261,[],30000.0,Maiden,[],,,,,
Point,-77.4291298,39.0066993,Feature,[],,,,,0,1,[],Cyxtera,,United States,[],4800.0,0786506b-b62b-11e5-ad0b-02b4d6763261,[],2945.0,22995 Wilder Court,"[""Zayo"", ""Verizon Business"", ""Lightower Fiber Networks"", ""CenturyLink""]",,,,,
Point,-77.4291298,39.0066993,Feature,[],,,,,0,1,[],Cyxtera,,United States,[],13600.0,071035ec-b62b-11e5-ad0b-02b4d6763261,[],4151.0,22860 International Drive,"[""Zayo"", ""Verizon Business"", ""Level 3 Communications, LLC"", ""Cox Communications"", ""Comcast"", ""CenturyLink""]",,,,,
Point,-77.436322,39.026027,Feature,[],,,,,0,1,[],CyrusOne,,United States,[],105000.0,0d8a680a-46f2-4271-b8f5-22a83e7aad72,[],92903.0,Sterling 5,[],,,,,
Point,-77.424296,38.98574,Feature,[],,,,,0,1,[],CyrusOne,,United States,[],12600.0,7a80ad45-aa3b-42cd-b7c2-38110eaec5cb,[],2990.0,Sterling 4,[],,,,,
Point,-77.41393805,39.02434324,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],,07919af8-b62b-11e5-ad0b-02b4d6763261,[],,21110 Ridgetop Circle,[],,,,,
Point,-77.4291298,39.0066993,Feature,[],,,,,,,[],Amazon,,United States,[],,0705fcc2-b62b-11e5-ad0b-02b4d6763261,[],,Sterling,[],,,,,
Point,-90.1962016,38.6327018,Feature,[],,,,,0,1,"[""IBM"", ""Microsoft"", ""Amazon"", ""VMware"", ""Virtustream"", ""Office 365"", ""Salesforce"", ""Box"", ""BlueJeans"", ""Cisco"", ""Google""]",vXchnge,,United States,[],,073bd9c7-b62b-11e5-ad0b-02b4d6763261,[],1600.0,St. Louis,"[""AT&T"", ""Comcast"", ""American Fiber Comm"", ""American Cable Products LLC"", ""XO Communications"", ""Verizon"", ""Level 3 Communications, LLC"", ""Cogent Communications, Inc."", ""Charter Communications"", ""CenturyLink"", ""Megaport""]",,,,,
Point,-90.195222,38.625471,Feature,[],,,,,,,[],Hostirian,,United States,[],,07c8d78c-b62b-11e5-ad0b-02b4d6763261,[],,Bandwidth Exchange Building,[],,,,,
Point,-90.1964947,38.6323924,Feature,[],,,,,,,[],XO Communications,,United States,[],,0790145e-b62b-11e5-ad0b-02b4d6763261,[],,<!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}-->St. Louis (N. Tucker Blvd.),[],,,,,
Point,-90.1976905,38.6298046,Feature,[],,,,,,,[],Connectria,,United States,[],,078fed40-b62b-11e5-ad0b-02b4d6763261,[],,Connectria,[],,,,,
Point,-90.195813,38.6327277,Feature,[],,,,,,,[],Hostirian,,United States,[],,078a961f-b62b-11e5-ad0b-02b4d6763261,[],,710 Tucker St Louis,[],,,,,
Point,-90.1976905,38.6298046,Feature,[],,,,,,,[],Cybercon,,United States,[],,0788c166-b62b-11e5-ad0b-02b4d6763261,[],,210 N. Tucker Blvd,[],,,,,
Point,-90.188978,38.630244,Feature,[],,,,,,,[],UNISYS,,United States,[],,0748f92c-b62b-11e5-ad0b-02b4d6763261,[],,St Louis,[],,,,,
Point,-90.1950922,38.6300847,Feature,[],,,,,,,[],CenturyLink,,United States,[],,070dc4e3-b62b-11e5-ad0b-02b4d6763261,[],,St. Louis,[],,,,,
Point,-90.195222,38.625471,Feature,[],,,,,,,[],XIOLINK,,United States,[],,06d8ab23-b62b-11e5-ad0b-02b4d6763261,[],,Xiolink Data Center,[],,,,,
Point,-90.1964947,38.6323924,Feature,[],,,,,,,[],Datotel,,United States,[],,06a27ffc-b62b-11e5-ad0b-02b4d6763261,[],,Datotel,[],,,,,
Point,-90.432594,38.69473,Feature,[],,,,,,,[],Hostirian,,United States,[],,069d76e5-b62b-11e5-ad0b-02b4d6763261,[],,Borman Data Center,[],,,,,
Point,-122.2895845,47.4981839,Feature,[],,,,,0,1,[],EdgeConneX,,United States,[],,06dd8d25-b62b-11e5-ad0b-02b4d6763261,[],600.0,Seattle,"[""XO Communications"", ""Windstream Communications"", ""Sprint"", ""Level 3 Communications, LLC"", ""Integra Telecom"", ""FiberNet Telecom Group"", ""Comcast"", ""Cogent Communications, Inc.""]",,,,,
Point,-122.348798,47.6193741,Feature,[],,,,,0,1,[],INAP (Internap Corporation),1998-12-31 23:00:00,United States,[],,075443d3-b62b-11e5-ad0b-02b4d6763261,[],3300.0,Seattle 1,"[""Zayo"", ""Wave Broadband"", ""TW Telecom"", ""undefined"", ""Integra Telecom"", ""GCI Communications"", ""Electric Lightwave"", ""Cogent Communications, Inc."", ""BCE Nexxia"", ""XO Communications"", ""Verizon Business"", ""Metro Fiber"", ""Frontier Communications Corporation"", ""Comcast"", ""CenturyLink"", ""AT&T""]",,,1998-12-31 23:00:00,,31-12-1998
Point,-122.3293899,47.6056286,Feature,[],,,,,,,[],Clise Properties,,United States,[],,07c6dbb7-b62b-11e5-ad0b-02b4d6763261,[],,Seattle,[],,,,,
Point,-122.338515,47.6143473,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],14025.0,07c6b4b9-b62b-11e5-ad0b-02b4d6763261,[],9000.0,2001 Sixth Avenue,[],,,,,
Point,-122.3387149,47.6132629,Feature,[],,,,,,,[],Equinix,,United States,[],0.0,069d9df1-b62b-11e5-ad0b-02b4d6763261,[],1649.0,Seattle 3,[],,,,,
Point,-122.338504,47.614351,Feature,[],,,,,,,[],The Westin Building,,United States,[],,06d59de5-b62b-11e5-ad0b-02b4d6763261,"[""SIX"", ""PacketExchange""]",,Westin Building Seattle,"[""SIGNAL TELECOM"", ""Microsoft MSN"", ""Time Warner Cable"", ""Alentus Corporation"", ""Peer1 Network"", ""Primus Telecommunications Canada Inc"", ""Cutting Edge Communications"", ""VeriSign"", ""Google Inc."", ""MicroRIGHT Corporation"", ""tw telecom"", ""Default Route, Inc."", ""DREN"", ""Fortress Colocation Centers"", ""Abovenet Communications Inc."", ""RisingNet.com"", ""OpenDNS, LLC"", ""Spectrum Networks inc"", ""Swift Communications"", ""Verizon Business"", ""Internap"", ""Northwest Nexus"", ""Bitnik"", ""Nobis Technology Group, L.L.C."", ""EdgeCast Networks, Inc."", ""Pocketinet Communications, Inc."", ""MTS Allstream"", ""Global Telecom & Technology"", ""NoaNet"", ""HGTN.net"", ""AARNet"", ""Threshold Communications, Inc"", ""AiNET"", ""Divo Networks"", ""Metapeer, Inc."", ""TELUS Communications"", ""World Communications, Inc."", ""TransitRail"", ""Wowrack.com"", ""Akamai Technologies"", ""SmugMug, Inc."", ""Layer42 Networks"", ""Sharedband Technologies"", ""Epik Networks"", ""Internet Operating Services LLC"", ""BendTel"", ""Mzima Networks"", ""Adtaq Internet"", ""Afilias"", ""AEBC Internet Corp."", ""Pacific Northwest Gigapop"", ""zillow.com"", ""Nexicom Inc."", ""Korea Institute of Science and Technology Information"", ""LightCore a CenturyTel Co."", ""Bell Canada (formally Group Telecom)"", ""SeeqPod, Inc."", ""Noel Communications, Inc."", ""China Telecom"", ""SoftLayer Technologies, Inc."", ""Altopia Corporation"", ""Amazon.com"", ""NetRiver INT LLC"", ""Internet2"", ""BroadbandONE"", ""Spry.Com Inc"", ""Broadstripe"", ""HopOne Internet Corp."", ""Vulcan Inc."", ""Limelight Networks"", ""Metro Hi Speed"", ""Transaria, Inc."", ""Threshold Communications, Inc."", ""Comcast"", ""TierPoint"", ""Global Crossing"", ""Integra Telecom"", ""Yahoo!"", ""Apvio"", ""TATA Communications Ltd""]",,,,,
Point,-122.348122,47.618838,Feature,[],,,,,,,[],Hines Global REIT,,United States,[],,06d8f951-b62b-11e5-ad0b-02b4d6763261,[],,Fisher Plaza Seattle,"[""Spectrum Networks inc"", ""Amazon.com"", ""Adhost Internet LLC""]",,,,,
Point,-122.335934,47.619092,Feature,[],,,,,,,[],CenturyLink,,United States,[],,06dbb861-b62b-11e5-ad0b-02b4d6763261,[],695.0,Seattle,[],,,,,
Point,-122.3320708,47.6062095,Feature,[],,,,,,,[],Total Server Solutions LLC,,United States,[],,06fc5fd7-b62b-11e5-ad0b-02b4d6763261,[],,Seattle,[],,,,,
Point,-118.384085,33.915933,Feature,[],,,,,,,[],Net2EZ,,United States,[],,0793bdce-b62b-11e5-ad0b-02b4d6763261,[],,LAX4,[],,,,,
Point,-118.394123,33.926077,Feature,[],,,,,,,[],Equinix,,United States,[],0.0,0791e92b-b62b-11e5-ad0b-02b4d6763261,"[""Equinix Los Angeles""]",7276.0,Los Angeles 3,"[""Madison Tyler, LLC"", ""ICANN"", ""ZeroLag Communications"", ""FAT Networks, LLC"", ""Hypermedia Systems"", ""ICANN-DNS-West"", ""L-ROOT"", ""Carpathia Hosting"", ""MySpace"", ""Mzima Networks"", ""Sharedband Technologies"", ""Equinix Corp Network""]",,,,,
Point,-118.384085,33.915933,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],15300.0,07887327-b62b-11e5-ad0b-02b4d6763261,[],6317.0,2260 East El Segundo Blvd,[],,,,,
Point,-118.386246,33.917679,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],,07450192-b62b-11e5-ad0b-02b4d6763261,[],,200 North Nash Street,[],,,,,
Point,-118.384101,33.921755,Feature,[],,,,,,,[],Equinix,,United States,[],0.0,06dfd713-b62b-11e5-ad0b-02b4d6763261,[],5775.0,Los Angeles 4,[],,,,,
Point,-96.7562324,32.9943533,Feature,[],,,,,0,1,[],Flexential,,United States,[],9000.0,07887332-b62b-11e5-ad0b-02b4d6763261,[],4724.0,Synergy Park,[],,,,,
Point,-96.7113193,32.9643502,Feature,[],,,,,0,1,[],Digital Realty Trust,,United States,[],12750.0,06dc0680-b62b-11e5-ad0b-02b4d6763261,[],6503.0,907 Security Row,[],,,,,
Point,-96.7298519,32.9483335,Feature,[],,,,,,,[],State Farm,,United States,[],0.0,07c5553b-b62b-11e5-ad0b-02b4d6763261,[],,Richardson,[],,,,,
Point,-96.67764902,32.99833425,Feature,[],,,,,,,[],Cisco,,United States,[],,07c55523-b62b-11e5-ad0b-02b4d6763261,[],,Richardson,[],,,,,
Point,-96.7099787,32.966771,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],,078abd36-b62b-11e5-ad0b-02b4d6763261,[],650.0,908 Quality Way,[],,,,,
Point,-96.711264,32.9667767,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],20000.0,0746d647-b62b-11e5-ad0b-02b4d6763261,[],3716.0,904 Quality Way,[],,,,,
Point,-96.715742,32.966302,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],,073dfca5-b62b-11e5-ad0b-02b4d6763261,[],,1232 Alma Road,[],,,,,
Point,-96.707479,32.976143,Feature,[],,,,,,,[],Sungard,,United States,[],6000.0,070f729f-b62b-11e5-ad0b-02b4d6763261,[],3252.0,Dallas DAL-1001 Data Center,[],,,,,
Point,-96.7138346,32.9667879,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],12400.0,070e1303-b62b-11e5-ad0b-02b4d6763261,[],5574.0,900 Quality Way,[],,,,,
Point,-96.7137328,32.9679719,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],12400.0,070909fe-b62b-11e5-ad0b-02b4d6763261,[],5574.0,850 E. Collins Blvd,[],,,,,
Point,-96.7110489,32.9679578,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],12400.0,069dc507-b62b-11e5-ad0b-02b4d6763261,[],5574.0,950 E. Collins Blvd,[],,,,,
Point,-95.416804,29.943066,Feature,[],,,,,0,1,[],CenturyLink,,United States,[],,07c8d78b-b62b-11e5-ad0b-02b4d6763261,[],1370.0,Houston,[],,,,,
Point,-95.5456997,29.8742971,Feature,[],,,,,0,1,[],CenturyLink,,United States,[],,078c1ccc-b62b-11e5-ad0b-02b4d6763261,[],,Houston (Empire Central Drive),[],,,,,
Point,-95.415895,29.943519,Feature,[],,,,,0,1,[],FIBERTOWN,,United States,[],,06cc4f1c-b62b-11e5-ad0b-02b4d6763261,[],,Houston,[],,,,,
Point,-95.3512741,29.7708307,Feature,[],,,,,0,1,[],CenturyLink,,United States,[],,07496e50-b62b-11e5-ad0b-02b4d6763261,[],,1124 Hardy Rd,[],,,,,
Point,-95.365684,29.753559,Feature,[],,,,,0,1,[],INAP (Internap Corporation),1998-12-31 23:00:00,United States,[],,071035e8-b62b-11e5-ad0b-02b4d6763261,[],3800.0,Houston,"[""Zayo"", ""XO Communications"", ""Verizon Business"", ""Phonoscope"", ""Logix"", ""undefined"", ""GTT (Global Telecom & Technology)"", ""FiberLight"", ""Comcast"", ""Cogent Communications, Inc."", ""CenturyLink"", ""AT&T"", ""Alpheus Communications""]",,,1998-12-31 23:00:00,,31-12-1998
Point,-95.556362,29.8443245,Feature,[],,,,,0,1,[],CyrusOne,,United States,[],,adb3833b-3dc1-40bf-b611-09fa9255c3e0,[],7432.0,West 2,[],,,,,
Point,-95.560413,29.842902,Feature,[],,,,,0,1,[],CyrusOne,,United States,[],,b48881df-d245-43f1-bf50-d91f043b7759,[],41806.0,West 3,[],,,,,
Point,-95.557359,29.844677,Feature,[],,,,,0,1,[],"CXP CyberXpress, Inc.",,United States,[],,8cb12a8a-b579-4b95-a09b-98a47293233d,[],7432.0,West 2,[],,,,,
Point,-95.365684,29.753559,Feature,[],,,,,,,[],TeleSource,,United States,[],,07c8fead-b62b-11e5-ad0b-02b4d6763261,[],,TeleSource IDC,[],,,,,
Point,-95.362112,29.760042,Feature,[],,,,,,,[],Quasar Data Center,,United States,[],,069a69a6-b62b-11e5-ad0b-02b4d6763261,[],,Quasar Data Center,[],,,,,
Point,-95.415659,29.942738,Feature,[],,,,,,,[],Sungard,,United States,[],2000.0,06a05d1d-b62b-11e5-ad0b-02b4d6763261,[],1394.0,Houston HOU-12025 Data Center,[],,,,,
Point,-95.430004,29.942421,Feature,[],,,,,,,[],SoftLayer Technologies (IBM Cloud),,United States,[],,06d15820-b62b-11e5-ad0b-02b4d6763261,[],,The Planet 855 Greens Pkwy,[],,,,,
Point,-95.369859,29.754765,Feature,[],,,,,,,[],AcroNOC,,United States,[],,06d17f34-b62b-11e5-ad0b-02b4d6763261,[],,AcroNOC INC,[],,,,,
Point,-95.416895,29.733126,Feature,[],,,,,,,[],XO Communications,,United States,[],,06d6fd77-b62b-11e5-ad0b-02b4d6763261,[],,<!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}-->Houston (Portsmouth St.),[],,,,,
Point,-95.3698028,29.7604267,Feature,[],,,,,,,[],Katalyst,,United States,[],,06daa6f0-b62b-11e5-ad0b-02b4d6763261,[],,iGlass Houston,[],,,,,
Point,-95.56350231,29.99549254,Feature,[],,,,,,,[],Hewlett Packard (HP),,United States,[],,07064ad0-b62b-11e5-ad0b-02b4d6763261,[],,Houston 1,[],,,,,
Point,-95.4725413,29.7500456,Feature,[],,,,,,,[],Data Foundry,,United States,[],,07064ada-b62b-11e5-ad0b-02b4d6763261,[],,Houston Data Center,[],,,,,
Point,-95.4253327,29.9459062,Feature,[],,,,,,,[],Data Foundry,,United States,[],60000.0,073c00d0-b62b-11e5-ad0b-02b4d6763261,[],32516.0,Houston 2,[],,,,,
Point,-95.426794,29.942497,Feature,[],,,,,,,[],SoftLayer Technologies (IBM Cloud),,United States,[],,074af506-b62b-11e5-ad0b-02b4d6763261,[],,The Planet Houston,[],,,,,
Point,-95.3693896,29.7601927,Feature,[],,,,,,,[],Evolve Discovery,,United States,[],,074f61c9-b62b-11e5-ad0b-02b4d6763261,[],,Houston,[],,,,,
Point,-95.3698028,29.7604267,Feature,[],,,,,,,[],GTL,,United States,[],,0753f5a9-b62b-11e5-ad0b-02b4d6763261,[],,Houston,[],,,,,
Point,-95.5821739,30.0099938,Feature,[],,,,,,,[],StratITsphere,,United States,[],,078a6f16-b62b-11e5-ad0b-02b4d6763261,[],,StratITsphere - Echo,[],,,,,
Point,-95.365684,29.753559,Feature,[],,,,,,,[],XO Communications,,United States,[],,078c1cab-b62b-11e5-ad0b-02b4d6763261,[],,<!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}-->Houston (Fannin St.),[],,,,,
Point,-95.416804,29.943066,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],25075.0,078c1cbb-b62b-11e5-ad0b-02b4d6763261,[],2787.0,12001-12245 North Freeway,[],,,,,
Point,-95.86352348,30.01868232,Feature,[],,,,,,,[],Hewlett Packard (HP),,United States,[],,0791c210-b62b-11e5-ad0b-02b4d6763261,[],,Houston 2,[],,,,,
Point,-95.4156826,29.9450489,Feature,[],,,,,,,[],Sungard,,United States,[],2000.0,07c52e09-b62b-11e5-ad0b-02b4d6763261,[],1022.0,Houston HOU-12175 Data Center,[],,,,,
Point,-95.3675,29.75909,Feature,[],,,,,,,[],Alpheus Communications,,United States,[],,07c8b070-b62b-11e5-ad0b-02b4d6763261,[],,Houston: 777 Walker (2 Shell Plaza),[],,,,,
Point,-71.267524,42.396415,Feature,[],,,,,0,1,[],Cyxtera,,United States,[],4000.0,43177599-cac4-4fdf-91d3-18762b80a8b8,[],4356.0,1 First avenue,"[""Verizon Business"", ""Zayo"", ""Lightower Fiber Networks"", ""Level 3 Communications, LLC"", ""CenturyLink"", ""AT&T""]",,,,,
Point,-71.265306,42.392926,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],,07c6dbc2-b62b-11e5-ad0b-02b4d6763261,[],,115 Second Avenue,[],,,,,
Point,-71.2571777,42.3983312,Feature,[],,,,,,,[],New England Data Services,,United States,[],,0751f9e2-b62b-11e5-ad0b-02b4d6763261,[],,Waltham Data Center,[],,,,,
Point,-71.2691868,42.3953457,Feature,[],,,,,,,[],Equinix,,United States,[],0.0,074f61d0-b62b-11e5-ad0b-02b4d6763261,[],1235.0,Boston 1,"[""OCCAID""]",,,,,
Point,-71.2529038,42.4002894,Feature,[],,,,,,,[],ColoSpace,,United States,[],,070364ad-b62b-11e5-ad0b-02b4d6763261,[],,ColoSpace Waltham,[],,,,,
Point,-80.9380624,35.1936998,Feature,[],,,,,0,1,[],Segra,,United States,[],,0786775d-b62b-11e5-ad0b-02b4d6763261,[],,DC74 (CLT-2),[],,,,,
Point,-80.928206,35.1794273,Feature,[],,,,,0,1,[],TierPoint,,United States,[],,0746d644-b62b-11e5-ad0b-02b4d6763261,[],,Charlotte-Rose Lake,"[""Level 3 Communications, LLC"", ""Windstream Communications"", ""XO Communications"", ""TW Telecom"", ""Time Warner Cable"", ""DukeNet"", ""AT&T""]",,,,,
Point,-80.936952,35.135401,Feature,[],,,,,0,1,[],Flexential,,United States,[],,070400e0-b62b-11e5-ad0b-02b4d6763261,[],,Charlotte 1,"[""Zayo"", ""XO Communications"", ""Windstream Communications"", ""Time Warner Cable"", ""Palmetto Net"", ""Lightower Fiber Networks"", ""Level 3 Communications, LLC"", ""Comporium"", ""CenturyLink"", ""Broadplex"", ""AT&T""]",,,,,
Point,-80.926151,35.173703,Feature,[],,,,,,,[],CaroNet,,United States,[],,07919afb-b62b-11e5-ad0b-02b4d6763261,[],,Carolina Internet / CaroNet,"[""Carolina Internet / CaroNet""]",,,,,
Point,-80.835535,35.2217123,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],810.0,078a6f07-b62b-11e5-ad0b-02b4d6763261,[],669.0,113 N Myers,[],,,,,
Point,-80.9380096,35.1933778,Feature,[],,,,,,,[],Lumos Data Centers (LDC),,United States,[],,06fea9c2-b62b-11e5-ad0b-02b4d6763261,[],,DC74 (CLT-1),[],,,,,
Point,-80.835258,35.2220609,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],810.0,06d6fd7a-b62b-11e5-ad0b-02b4d6763261,[],685.0,125 North Myers Street,[],,,,,
Point,-80.83621,35.2215135,Feature,[],,,,,,,[],Digital Realty Trust,,United States,[],,06cf5c53-b62b-11e5-ad0b-02b4d6763261,[],,731 E Trade St,[],,,,,
Point,-77.0291432,38.902537,Feature,[],,,,,0,1,[],CoreSite,,United States,[],,073bb2b0-b62b-11e5-ad0b-02b4d6763261,"[""CoreSite - Any2 Northeast""]",2044.0,Washington DC 1,"[""Yellow Fiber Networks"", ""VPLS"", ""Trans World Internet eXchange"", ""NCSoft"", ""Mzima Networks"", ""Limelight Networks"", ""InfoRelay Online Systems, Inc"", ""Global Telecom & Technology"", ""Democratic National Committee"", ""Cavalier Telephone""]",,,,,
Point,-122.14767,47.682047,Feature,[],,,,,,,[],Griffin Capital Net Lease REIT,,United States,[],,0698bbf1-b62b-11e5-ad0b-02b4d6763261,[],,14520 NE 87th St,[],,,,,
Point,-87.91255474,41.91936332,Feature,[],,,,,0,1,[],Ascent Corp,,United States,[],54000.0,073bb2b6-b62b-11e5-ad0b-02b4d6763261,[],23225.0,Chicago 2 (North Railroad),[],,,,,
Point,-87.6335672,41.872666,Feature,[],,,,,0,1,[],Steadfast Networks,,United States,[],,07901460-b62b-11e5-ad0b-02b4d6763261,[],,"725 S. Wells Street, Chicago ","[""CenturyLink"", ""Verizon"", ""Sidera Networks"", ""Cogent Communications, Inc."", ""Zayo""]",,,,,
Point,-87.618531,41.8541674,Feature,[],,,,,0,1,[],Steadfast Networks,,United States,[],,07c506f7-b62b-11e5-ad0b-02b4d6763261,[],100000.0,"350 E Cermak Rd, Chicago",[],,,,,
Point,-87.6316645,41.8732911,Feature,[],,,,,0,1,[],Vinakom,,United States,[],,069cdaa5-b62b-11e5-ad0b-02b4d6763261,[],,701-703 S Lasalle St.,[],,,,,
Point,-87.915816,42.078763,Feature,[],,,,,0,1,[],Unclaimed,,United States,[],,0746fd59-b62b-11e5-ad0b-02b4d6763261,[],,1331 E Business Center Dr.,[],,,,,
Point,-87.634504,41.878413,Feature,[],,,,,0,1,[],Cogent Communications Inc.,,United States,[],,06ce4ae5-b62b-11e5-ad0b-02b4d6763261,[],1109.0,Chicago (West Jackson Boulevard),[],,,,,
Point,-87.643055,41.87159,Feature,[],,,,,0,1,[],INAP (Internap Corporation),,United States,[],,0793bdc5-b62b-11e5-ad0b-02b4d6763261,[],,Chicago ,[],,,,,
Point,-87.6393508,41.8708848,Feature,[],,,,,0,1,[],ServerFarm,,United States,[],38000.0,075443ca-b62b-11e5-ad0b-02b4d6763261,[],12449.0,Chicago,[],,,,,
Point,-87.6324539,41.8899683,Feature,[],,,,,0,1,[],365 Data Centers,,United States,[],,069c3e63-b62b-11e5-ad0b-02b4d6763261,[],1279.0,Chicago,"[""Verizon Business"", ""Peerless Network"", ""XO Communications"", ""AT&T"", ""Windstream Communications"", ""Global Cloud Xchange"", ""Spectrum Enterprise"", ""Zayo"", ""CenturyLink"", ""Cogent Communications, Inc."", ""U.S. South"", ""Level 3 Communications, LLC"", ""WOW, Internet, Cable & Phone"", ""GTT (Global Telecom & Technology)""]",,,,,
Point,-87.618531,41.8541674,Feature,[],,,,,0,1,[],Cyxtera,,United States,[],18000.0,070f2474-b62b-11e5-ad0b-02b4d6763261,[],3465.0,"350 East Cermak, 4th floor","[""Zayo"", ""XO Communications"", ""Sprint"", ""Verizon Business"", ""Sidera"", ""Perseus Telecom"", ""Packetfabric"", ""NexGenNetworks"", ""Megaport"", ""Lightower Fiber Networks"", ""Lexent"", ""Level 3 Communications, LLC"", ""Internap"", ""undefined"", ""Console"", ""Cogent Communications, Inc."", ""Cablevision Red SA de CV"", ""AT&T""]",,,,,
Point,-87.6297982,41.8781136,Feature,[],,,,,0,1,[],Cyxtera,,United States,[],8500.0,06fc86d3-b62b-11e5-ad0b-02b4d6763261,[],4574.0,"350 East Cermak, 7th floor","[""Zayo"", ""XO Communications"", ""Verizon Business"", ""Sprint"", ""Sidera"", ""Perseus Telecom"", ""Packetfabric"", ""NexGenNetworks"", ""Megaport"", ""Lightower Fiber Networks"", ""Lexent"", ""Level 3 Communications, LLC"", ""Internap"", ""undefined"", ""Console"", ""Cogent Communications, Inc."", ""CenturyLink"", ""Cablevision Red SA de CV"", ""AT&T""]",,,,,
Point,-87.631451,41.8758989,Feature,[],,,,,0,1,[],CoreSite,,United States,[],,07865042-b62b-11e5-ad0b-02b4d6763261,"[""CoreSite - Any2 Chicago""]",16537.0,Chicago,"[""Steadfast Networks"", ""Mzima Networks"", ""Global Telecom & Technology"", ""FastServers, Inc."", ""CIFNet, Inc.""]",,,,,
Point,-87.63935,41.870887,Feature,[],,,,,,,[],Red Sea Group,,United States,[],,07c8d79f-b62b-11e5-ad0b-02b4d6763261,[],,840 South Canal Street,[],,,,,
Point,-87.6297982,41.8781136,Feature,[],,,,,,,[],WiredRe,,United States,[],,07c8d791-b62b-11e5-ad0b-02b4d6763261,[],,Chicago,[],,,,,
Point,-87.6317151,41.8744025,Feature,[],,,,,,,[],Behringer Harvard,,United States,[],,07c8b073-b62b-11e5-ad0b-02b4d6763261,[],,One Financial Place,[],,,,,
Point,-87.6322462,41.8781357,Feature,[],,,,,,,[],CME Group,,United States,[],,07c5551e-b62b-11e5-ad0b-02b4d6763261,[],,141 West Jackson Boulevard,[],,,,,
Point,-87.634504,41.878413,Feature,[],,,,,,,[],DLS Internet Services,,United States,[],,078c43ce-b62b-11e5-ad0b-02b4d6763261,[],,DLS Internet 216 Jackson,[],,,,,
Point,-87.6322115,41.8780574,Feature,[],,,,,,,[],FDCservers.net LLC,,United States,[],,0788c15e-b62b-11e5-ad0b-02b4d6763261,[],,FDCservers.net Chicago,[],,,,,
Point,-88.5830991,41.5387321,Feature,[],,,,,,,[],HFT Technologies,,United States,[],,074f61d1-b62b-11e5-ad0b-02b4d6763261,[],,Chad D. Morris,[],,,,,
Point,-87.629683,41.8745296,Feature,[],,,,,,,[],Printers Square,,United States,[],,074f3ab1-b62b-11e5-ad0b-02b4d6763261,[],,Printer's Square Chicago (600 S Federal),"[""RCN"", ""MTS Allstream"", ""Stealth Communications"", ""Rogers Cable""]",,,,,
Point,-87.636101,41.899228,Feature,[],,,,,,,[],C I Host,,United States,[],,074e505e-b62b-11e5-ad0b-02b4d6763261,[],,C I Host Chicago,[],,,,,
